Date,Customer,Product,Category,Quantity,Price,Discount(%),TotalAmount,Region,Salesperson
2025-10-26,E,Perfume,Beauty,2,900,15,1530.0,North,Karan
2025-10-27,C,T-shirt,Clothing,1,700,15,595.0,West,Karan
2025-10-28,F,Bag,Accessories,5,1200,15,5100.0,West,Neha
2025-10-29,H,Shoes,Footwear,2,1500,5,2850.0,South,Sneha
2025-10-30,B,Sunglasses,Accessories,2,800,5,1520.0,East,Priya
2025-10-31,C,Perfume,Beauty,5,900,10,4050.0,North,Priya
2025-11-01,B,Shoes,Footwear,1,1500,5,1425.0,North,Karan
2025-11-02,A,Watch,Accessories,4,2500,5,9500.0,East,Neha
2025-11-03,G,Shoes,Footwear,1,1500,0,1500.0,North,Neha
2025-11-04,E,Watch,Accessories,4,2500,5,9500.0,North,Amit
2025-11-05,B,Perfume,Beauty,3,900,0,2700.0,West,Priya
2025-11-06,G,Sunglasses,Accessories,3,800,0,2400.0,West,Rahul
2025-11-07,E,Bag,Accessories,5,1200,0,6000.0,North,Rahul
2025-11-08,E,Perfume,Beauty,1,900,0,900.0,East,Neha
2025-11-09,H,Perfume,Beauty,1,900,5,855.0,East,Sneha
2025-11-10,C,Headphones,Electronics,1,2500,10,2250.0,East,Priya
2025-11-11,B,Headphones,Electronics,5,2500,15,10625.0,South,Amit
2025-11-12,G,Bag,Accessories,1,1200,0,1200.0,North,Karan
2025-11-13,F,Laptop,Electronics,5,45000,5,213750.0,East,Amit
2025-11-14,B,Watch,Accessories,3,2500,5,7125.0,South,Priya
2025-11-15,E,Bag,Accessories,3,1200,10,3240.0,South,Rahul
2025-11-16,G,Sunglasses,Accessories,5,800,15,3400.0,North,Amit
2025-11-17,D,Perfume,Beauty,3,900,0,2700.0,North,Neha
2025-11-18,A,Laptop,Electronics,4,45000,15,153000.0,South,Priya
2025-11-19,F,Bag,Accessories,2,1200,0,2400.0,East,Rahul
2025-11-20,H,Shoes,Footwear,5,1500,10,6750.0,East,Priya
2025-11-21,E,Laptop,Electronics,1,45000,10,40500.0,West,Karan
2025-11-22,A,Shoes,Footwear,4,1500,10,5400.0,East,Amit
2025-11-23,F,Headphones,Electronics,3,2500,0,7500.0,East,Rahul
2025-11-24,D,Bag,Accessories,4,1200,15,4080.0,West,Priya
2025-11-25,H,Bag,Accessories,5,1200,10,5400.0,South,Priya
2025-11-26,C,T-shirt,Clothing,4,700,5,2660.0,East,Karan
2025-11-27,F,Shoes,Footwear,3,1500,5,4275.0,North,Karan
2025-11-28,B,Watch,Accessories,5,2500,15,10625.0,East,Neha
2025-11-29,D,Perfume,Beauty,3,900,5,2565.0,North,Sneha
2025-11-30,G,Perfume,Beauty,1,900,10,810.0,South,Rahul
2025-12-01,G,Watch,Accessories,4,2500,15,8500.0,North,Neha
2025-12-02,G,T-shirt,Clothing,4,700,0,2800.0,North,Sneha
2025-12-03,F,Bag,Accessories,4,1200,5,4560.0,West,Priya
2025-12-04,G,Perfume,Beauty,3,900,5,2565.0,South,Neha
2025-12-05,H,Bag,Accessories,4,1200,15,4080.0,North,Neha
2025-12-06,D,Bag,Accessories,1,1200,10,1080.0,South,Amit
2025-12-07,G,Bag,Accessories,2,1200,5,2280.0,South,Karan
2025-12-08,B,Sunglasses,Accessories,5,800,5,3800.0,North,Karan
2025-12-09,H,Sunglasses,Accessories,2,800,15,1360.0,West,Sneha
2025-12-10,F,Sunglasses,Accessories,2,800,0,1600.0,West,Amit
2025-12-11,A,Headphones,Electronics,1,2500,5,2375.0,West,Amit
2025-12-12,A,Sunglasses,Accessories,2,800,5,1520.0,East,Priya
2025-12-13,H,Headphones,Electronics,1,2500,5,2375.0,South,Priya
2025-12-14,A,Laptop,Electronics,2,45000,15,76500.0,North,Rahul
2025-12-15,A,Bag,Accessories,2,1200,10,2160.0,East,Amit
2025-12-16,A,Watch,Accessories,3,2500,5,7125.0,West,Karan
2025-12-17,C,Bag,Accessories,4,1200,5,4560.0,South,Rahul
2025-12-18,H,Bag,Accessories,1,1200,5,1140.0,North,Neha
2025-12-19,B,Sunglasses,Accessories,3,800,15,2040.0,West,Rahul
2025-12-20,F,Headphones,Electronics,3,2500,10,6750.0,East,Rahul
2025-12-21,H,Sunglasses,Accessories,4,800,10,2880.0,East,Amit
2025-12-22,D,Sunglasses,Accessories,4,800,5,3040.0,South,Priya
2025-12-23,G,Sunglasses,Accessories,2,800,10,1440.0,East,Priya
2025-12-24,D,Bag,Accessories,4,1200,10,4320.0,West,Amit
2025-12-25,G,T-shirt,Clothing,1,700,0,700.0,West,Amit
2025-12-26,D,Headphones,Electronics,1,2500,15,2125.0,West,Rahul
2025-12-27,F,T-shirt,Clothing,5,700,5,3325.0,South,Neha
2025-12-28,E,Sunglasses,Accessories,4,800,10,2880.0,South,Neha
2025-12-29,B,Headphones,Electronics,4,2500,15,8500.0,North,Rahul
2025-12-30,B,Laptop,Electronics,2,45000,15,76500.0,West,Rahul
2025-12-31,C,T-shirt,Clothing,5,700,0,3500.0,West,Priya
2025-01-01,F,Bag,Accessories,1,1200,5,1140.0,North,Karan
2025-01-02,B,Bag,Accessories,1,1200,15,1020.0,West,Neha
2025-01-03,H,Sunglasses,Accessories,5,800,0,4000.0,East,Amit
2025-01-04,E,Headphones,Electronics,2,2500,0,5000.0,North,Neha
2025-01-05,A,T-shirt,Clothing,5,700,15,2975.0,South,Karan
2025-01-06,E,Perfume,Beauty,2,900,0,1800.0,East,Priya
2025-01-07,A,Headphones,Electronics,1,2500,10,2250.0,North,Sneha
2025-01-08,E,Laptop,Electronics,3,45000,0,135000.0,East,Rahul
2025-01-09,E,Perfume,Beauty,4,900,10,3240.0,North,Priya
2025-01-10,H,Perfume,Beauty,4,900,15,3060.0,North,Amit
2025-01-11,D,Bag,Accessories,2,1200,10,2160.0,West,Rahul
2025-01-12,H,Perfume,Beauty,4,900,0,3600.0,East,Sneha
2025-01-13,E,Perfume,Beauty,5,900,15,3825.0,West,Neha
2025-01-14,B,Watch,Accessories,2,2500,15,4250.0,West,Neha
2025-01-15,A,Watch,Accessories,2,2500,10,4500.0,South,Rahul
2025-01-16,B,Perfume,Beauty,5,900,10,4050.0,South,Rahul
2025-01-17,F,Watch,Accessories,5,2500,10,11250.0,West,Rahul
2025-01-18,B,Sunglasses,Accessories,4,800,0,3200.0,South,Amit
2025-01-19,G,Headphones,Electronics,5,2500,0,12500.0,South,Karan
2025-01-20,D,Watch,Accessories,1,2500,5,2375.0,North,Neha
2025-01-21,D,T-shirt,Clothing,5,700,15,2975.0,South,Priya
2025-01-22,D,T-shirt,Clothing,3,700,0,2100.0,East,Neha
2025-01-23,G,Shoes,Footwear,2,1500,5,2850.0,East,Rahul
2025-01-24,C,Sunglasses,Accessories,1,800,0,800.0,East,Priya
2025-01-25,C,Sunglasses,Accessories,3,800,5,2280.0,East,Neha
2025-01-26,B,Perfume,Beauty,1,900,0,900.0,South,Sneha
2025-01-27,G,Shoes,Footwear,5,1500,15,6375.0,South,Neha
2025-01-28,E,Headphones,Electronics,5,2500,10,11250.0,East,Priya
2025-01-29,E,Shoes,Footwear,1,1500,5,1425.0,South,Amit
2025-01-30,D,Perfume,Beauty,5,900,0,4500.0,South,Rahul
2025-01-31,A,Headphones,Electronics,1,2500,10,2250.0,North,Amit
2025-02-01,F,Watch,Accessories,4,2500,5,9500.0,South,Karan
2025-02-02,E,Shoes,Footwear,4,1500,0,6000.0,North,Sneha
2025-02-03,C,Laptop,Electronics,3,45000,0,135000.0,South,Karan
2025-02-04,F,Watch,Accessories,2,2500,15,4250.0,South,Sneha
2025-02-05,G,Watch,Accessories,1,2500,0,2500.0,South,Amit
2025-02-06,G,Bag,Accessories,5,1200,0,6000.0,West,Neha
2025-02-07,C,Bag,Accessories,5,1200,0,6000.0,North,Rahul
2025-02-08,E,Laptop,Electronics,3,45000,10,121500.0,South,Rahul
2025-02-09,F,Shoes,Footwear,2,1500,15,2550.0,West,Rahul
2025-02-10,G,Laptop,Electronics,4,45000,10,162000.0,South,Amit
2025-02-11,D,Watch,Accessories,4,2500,15,8500.0,South,Sneha
2025-02-12,F,Laptop,Electronics,1,45000,0,45000.0,North,Rahul
2025-02-13,C,Watch,Accessories,5,2500,15,10625.0,North,Neha
2025-02-14,D,Headphones,Electronics,5,2500,5,11875.0,West,Karan
2025-02-15,E,Headphones,Electronics,1,2500,10,2250.0,North,Amit
2025-02-16,G,Sunglasses,Accessories,5,800,0,4000.0,North,Rahul
2025-02-17,A,Bag,Accessories,5,1200,5,5700.0,South,Rahul
2025-02-18,H,Shoes,Footwear,5,1500,0,7500.0,North,Rahul
2025-02-19,C,Shoes,Footwear,3,1500,15,3825.0,East,Priya
2025-02-20,C,Watch,Accessories,5,2500,5,11875.0,North,Amit
2025-02-21,B,Bag,Accessories,1,1200,0,1200.0,South,Priya
2025-02-22,E,Perfume,Beauty,4,900,10,3240.0,North,Karan
2025-02-23,E,Headphones,Electronics,3,2500,15,6375.0,North,Priya
2025-02-24,C,Bag,Accessories,1,1200,15,1020.0,East,Priya
2025-02-25,B,Laptop,Electronics,1,45000,5,42750.0,East,Priya
2025-02-26,B,Laptop,Electronics,5,45000,15,191250.0,North,Rahul
2025-02-27,D,Bag,Accessories,5,1200,0,6000.0,West,Rahul
2025-02-28,C,Laptop,Electronics,1,45000,10,40500.0,East,Karan
2025-03-01,A,Perfume,Beauty,2,900,5,1710.0,West,Rahul
2025-03-02,D,Headphones,Electronics,5,2500,15,10625.0,South,Sneha
2025-03-03,G,Sunglasses,Accessories,5,800,15,3400.0,North,Karan
2025-03-04,E,Perfume,Beauty,4,900,5,3420.0,North,Priya
2025-03-05,A,Laptop,Electronics,2,45000,5,85500.0,West,Sneha
2025-03-06,D,T-shirt,Clothing,2,700,15,1190.0,North,Priya
2025-03-07,E,T-shirt,Clothing,4,700,5,2660.0,North,Sneha
2025-03-08,B,Shoes,Footwear,3,1500,5,4275.0,South,Priya
2025-03-09,G,Laptop,Electronics,5,45000,10,202500.0,North,Amit
2025-03-10,H,Laptop,Electronics,4,45000,10,162000.0,West,Rahul
2025-03-11,G,Watch,Accessories,2,2500,15,4250.0,South,Sneha
2025-03-12,D,Shoes,Footwear,3,1500,0,4500.0,South,Priya
2025-03-13,G,Bag,Accessories,4,1200,5,4560.0,West,Priya
2025-03-14,G,Laptop,Electronics,5,45000,15,191250.0,East,Neha
2025-03-15,E,Shoes,Footwear,5,1500,15,6375.0,East,Karan
2025-03-16,E,Perfume,Beauty,5,900,5,4275.0,West,Neha
2025-03-17,B,Bag,Accessories,1,1200,0,1200.0,South,Karan
2025-03-18,A,Shoes,Footwear,1,1500,0,1500.0,East,Karan
2025-03-19,C,Sunglasses,Accessories,3,800,5,2280.0,North,Sneha
2025-03-20,D,Shoes,Footwear,3,1500,0,4500.0,North,Rahul
2025-03-21,G,Headphones,Electronics,2,2500,5,4750.0,South,Neha
2025-03-22,C,Headphones,Electronics,3,2500,5,7125.0,North,Sneha
2025-03-23,G,Perfume,Beauty,5,900,10,4050.0,North,Amit
2025-03-24,C,Laptop,Electronics,5,45000,0,225000.0,South,Karan
2025-03-25,D,Headphones,Electronics,4,2500,5,9500.0,North,Rahul
2025-03-26,A,Headphones,Electronics,5,2500,5,11875.0,South,Karan
2025-03-27,A,Headphones,Electronics,5,2500,10,11250.0,North,Priya
2025-03-28,C,Watch,Accessories,3,2500,5,7125.0,South,Rahul
2025-03-29,H,Sunglasses,Accessories,1,800,0,800.0,North,Karan
2025-03-30,D,T-shirt,Clothing,2,700,10,1260.0,East,Amit
2025-03-31,G,Laptop,Electronics,5,45000,5,213750.0,West,Amit
2025-04-01,F,Headphones,Electronics,2,2500,0,5000.0,North,Priya
2025-04-02,G,Perfume,Beauty,5,900,5,4275.0,West,Priya
2025-04-03,F,Headphones,Electronics,4,2500,10,9000.0,East,Neha
2025-04-04,A,Headphones,Electronics,4,2500,10,9000.0,West,Rahul
2025-04-05,B,T-shirt,Clothing,2,700,0,1400.0,West,Amit
2025-04-06,C,Shoes,Footwear,5,1500,0,7500.0,West,Rahul
2025-04-07,B,Watch,Accessories,3,2500,5,7125.0,South,Karan
2025-04-08,H,Perfume,Beauty,5,900,10,4050.0,North,Amit
2025-04-09,H,Watch,Accessories,1,2500,5,2375.0,East,Neha
2025-04-10,C,Bag,Accessories,4,1200,5,4560.0,East,Sneha
2025-04-11,H,T-shirt,Clothing,2,700,10,1260.0,West,Neha
2025-04-12,E,Laptop,Electronics,5,45000,5,213750.0,North,Sneha
2025-04-13,G,Perfume,Beauty,3,900,5,2565.0,North,Rahul
2025-04-14,H,Sunglasses,Accessories,5,800,0,4000.0,South,Neha
2025-04-15,H,Watch,Accessories,5,2500,5,11875.0,South,Neha
2025-04-16,C,Shoes,Footwear,3,1500,0,4500.0,East,Priya
2025-04-17,F,Bag,Accessories,3,1200,5,3420.0,North,Neha
2025-04-18,G,T-shirt,Clothing,4,700,0,2800.0,West,Neha
2025-04-19,C,Watch,Accessories,3,2500,5,7125.0,South,Karan
2025-04-20,E,Shoes,Footwear,5,1500,5,7125.0,East,Neha
2025-04-21,E,Shoes,Footwear,4,1500,15,5100.0,West,Karan
2025-04-22,G,Bag,Accessories,5,1200,5,5700.0,West,Neha
2025-04-23,D,T-shirt,Clothing,1,700,5,665.0,South,Rahul
2025-04-24,D,Laptop,Electronics,2,45000,15,76500.0,North,Karan
2025-04-25,B,T-shirt,Clothing,5,700,15,2975.0,South,Karan
2025-04-26,H,Laptop,Electronics,3,45000,15,114750.0,West,Rahul
2025-04-27,F,Shoes,Footwear,2,1500,15,2550.0,East,Sneha
2025-04-28,F,Bag,Accessories,4,1200,0,4800.0,South,Priya
2025-04-29,F,Bag,Accessories,5,1200,5,5700.0,North,Neha
2025-04-30,F,Laptop,Electronics,4,45000,10,162000.0,North,Amit
2025-05-01,C,Headphones,Electronics,3,2500,10,6750.0,East,Priya
2025-05-02,F,Headphones,Electronics,3,2500,10,6750.0,West,Amit
2025-05-03,C,Headphones,Electronics,2,2500,10,4500.0,East,Amit
2025-05-04,H,Perfume,Beauty,3,900,15,2295.0,South,Rahul
2025-05-05,A,Watch,Accessories,1,2500,10,2250.0,East,Neha
2025-05-06,H,Shoes,Footwear,4,1500,0,6000.0,South,Rahul
2025-05-07,G,Laptop,Electronics,3,45000,0,135000.0,South,Amit
2025-05-08,A,Shoes,Footwear,3,1500,10,4050.0,South,Priya
2025-05-09,E,Laptop,Electronics,4,45000,5,171000.0,North,Neha
2025-05-10,B,Shoes,Footwear,2,1500,15,2550.0,North,Neha
2025-05-11,H,Watch,Accessories,2,2500,10,4500.0,East,Rahul
2025-05-12,E,Shoes,Footwear,5,1500,0,7500.0,East,Amit
2025-05-13,H,Headphones,Electronics,3,2500,10,6750.0,West,Sneha
2025-05-14,D,Perfume,Beauty,4,900,0,3600.0,East,Sneha
2025-05-15,C,Bag,Accessories,4,1200,15,4080.0,North,Amit
2025-05-16,H,Shoes,Footwear,2,1500,0,3000.0,North,Sneha
2025-05-17,F,Laptop,Electronics,3,45000,10,121500.0,South,Rahul
2025-05-18,B,T-shirt,Clothing,4,700,10,2520.0,South,Karan
2025-05-19,H,Laptop,Electronics,1,45000,5,42750.0,East,Sneha
2025-05-20,B,Perfume,Beauty,3,900,0,2700.0,West,Priya
2025-05-21,A,Shoes,Footwear,1,1500,10,1350.0,North,Sneha
2025-05-22,H,Shoes,Footwear,4,1500,15,5100.0,South,Karan
2025-05-23,D,Headphones,Electronics,2,2500,15,4250.0,West,Priya
2025-05-24,F,Watch,Accessories,2,2500,5,4750.0,South,Karan
2025-05-25,D,Laptop,Electronics,2,45000,15,76500.0,North,Neha
2025-05-26,C,Perfume,Beauty,2,900,15,1530.0,West,Priya
2025-05-27,G,Shoes,Footwear,3,1500,0,4500.0,South,Rahul
2025-05-28,A,Shoes,Footwear,5,1500,0,7500.0,West,Karan
2025-05-29,E,Laptop,Electronics,2,45000,15,76500.0,North,Rahul
2025-05-30,C,Laptop,Electronics,4,45000,0,180000.0,East,Neha
2025-05-31,E,Laptop,Electronics,1,45000,0,45000.0,North,Neha
2025-06-01,H,Shoes,Footwear,3,1500,15,3825.0,South,Karan
2025-06-02,F,Bag,Accessories,3,1200,15,3060.0,West,Karan
2025-06-03,D,Watch,Accessories,1,2500,10,2250.0,East,Priya
2025-06-04,F,Headphones,Electronics,3,2500,0,7500.0,North,Karan
2025-06-05,D,Laptop,Electronics,4,45000,5,171000.0,West,Sneha
2025-06-06,G,Sunglasses,Accessories,1,800,0,800.0,South,Rahul
2025-06-07,E,Watch,Accessories,4,2500,0,10000.0,North,Sneha
2025-06-08,C,Perfume,Beauty,5,900,15,3825.0,West,Karan
2025-06-09,F,T-shirt,Clothing,3,700,10,1890.0,North,Priya
2025-06-10,H,Shoes,Footwear,5,1500,10,6750.0,North,Priya
2025-06-11,F,T-shirt,Clothing,2,700,5,1330.0,North,Karan
2025-06-12,G,Shoes,Footwear,1,1500,15,1275.0,East,Priya
2025-06-13,A,Watch,Accessories,2,2500,15,4250.0,North,Neha
2025-06-14,F,Sunglasses,Accessories,5,800,0,4000.0,East,Sneha
2025-06-15,C,Watch,Accessories,5,2500,15,10625.0,North,Sneha
2025-06-16,H,Laptop,Electronics,2,45000,0,90000.0,East,Neha
2025-06-17,G,Sunglasses,Accessories,4,800,5,3040.0,East,Karan
2025-06-18,B,Laptop,Electronics,4,45000,5,171000.0,East,Rahul
2025-06-19,F,Sunglasses,Accessories,4,800,15,2720.0,South,Priya
2025-06-20,B,Watch,Accessories,4,2500,15,8500.0,West,Priya
2025-06-21,C,Watch,Accessories,3,2500,0,7500.0,South,Rahul
2025-06-22,E,Headphones,Electronics,3,2500,5,7125.0,East,Karan
2025-06-23,A,Headphones,Electronics,4,2500,15,8500.0,South,Neha
2025-06-24,H,Watch,Accessories,4,2500,10,9000.0,West,Neha
2025-06-25,G,Headphones,Electronics,2,2500,15,4250.0,East,Amit
2025-06-26,A,Sunglasses,Accessories,3,800,0,2400.0,North,Amit
2025-06-27,A,Watch,Accessories,3,2500,0,7500.0,North,Karan
2025-06-28,A,T-shirt,Clothing,1,700,10,630.0,West,Sneha
2025-06-29,D,Watch,Accessories,3,2500,10,6750.0,West,Karan
2025-06-30,D,Sunglasses,Accessories,2,800,0,1600.0,North,Rahul
2025-07-01,C,Headphones,Electronics,5,2500,5,11875.0,North,Rahul
2025-07-02,D,Shoes,Footwear,1,1500,0,1500.0,West,Neha
2025-07-03,F,Laptop,Electronics,3,45000,10,121500.0,South,Neha
2025-07-04,E,Perfume,Beauty,1,900,10,810.0,East,Rahul
2025-07-05,H,Sunglasses,Accessories,2,800,15,1360.0,South,Amit
2025-07-06,E,Sunglasses,Accessories,1,800,5,760.0,West,Amit
2025-07-07,F,Bag,Accessories,5,1200,5,5700.0,East,Priya
2025-07-08,B,Shoes,Footwear,5,1500,0,7500.0,East,Amit
2025-07-09,F,Perfume,Beauty,5,900,5,4275.0,South,Amit
2025-07-10,C,Watch,Accessories,3,2500,0,7500.0,East,Amit
2025-07-11,F,Watch,Accessories,1,2500,5,2375.0,South,Sneha
2025-07-12,C,Sunglasses,Accessories,3,800,0,2400.0,North,Priya
2025-07-13,B,T-shirt,Clothing,1,700,0,700.0,West,Karan
2025-07-14,C,Bag,Accessories,2,1200,10,2160.0,West,Neha
2025-07-15,B,T-shirt,Clothing,2,700,10,1260.0,West,Neha
2025-07-16,D,Bag,Accessories,3,1200,0,3600.0,West,Amit
2025-07-17,E,Shoes,Footwear,5,1500,15,6375.0,South,Neha
2025-07-18,H,Laptop,Electronics,1,45000,5,42750.0,West,Sneha
2025-07-19,D,Perfume,Beauty,5,900,5,4275.0,North,Amit
2025-07-20,B,Headphones,Electronics,3,2500,5,7125.0,East,Neha
2025-07-21,G,Laptop,Electronics,2,45000,10,81000.0,East,Rahul
2025-07-22,H,Shoes,Footwear,5,1500,15,6375.0,South,Sneha
2025-07-23,B,Watch,Accessories,1,2500,10,2250.0,West,Rahul
2025-07-24,E,Bag,Accessories,2,1200,10,2160.0,East,Priya
2025-07-25,H,Laptop,Electronics,4,45000,5,171000.0,East,Amit
2025-07-26,B,Watch,Accessories,3,2500,5,7125.0,North,Karan
2025-07-27,E,T-shirt,Clothing,5,700,10,3150.0,West,Sneha
2025-07-28,H,Bag,Accessories,1,1200,5,1140.0,North,Amit
2025-07-29,F,Bag,Accessories,1,1200,10,1080.0,South,Rahul
2025-07-30,F,Shoes,Footwear,3,1500,15,3825.0,North,Sneha
2025-07-31,E,Shoes,Footwear,5,1500,0,7500.0,East,Rahul
2025-08-01,B,T-shirt,Clothing,5,700,5,3325.0,East,Rahul
2025-08-02,E,Perfume,Beauty,1,900,5,855.0,South,Neha
2025-08-03,C,Shoes,Footwear,5,1500,0,7500.0,West,Karan
2025-08-04,C,Shoes,Footwear,4,1500,5,5700.0,East,Priya
2025-08-05,E,Perfume,Beauty,4,900,15,3060.0,South,Priya
2025-08-06,F,Watch,Accessories,3,2500,5,7125.0,East,Amit
2025-08-07,H,Laptop,Electronics,2,45000,5,85500.0,West,Priya
2025-08-08,C,T-shirt,Clothing,5,700,15,2975.0,East,Rahul
2025-08-09,D,Perfume,Beauty,5,900,15,3825.0,West,Priya
2025-08-10,C,T-shirt,Clothing,3,700,10,1890.0,East,Neha
2025-08-11,C,Headphones,Electronics,5,2500,5,11875.0,East,Neha
2025-08-12,H,Bag,Accessories,2,1200,15,2040.0,East,Karan
2025-08-13,H,Watch,Accessories,5,2500,0,12500.0,South,Amit
2025-08-14,B,Watch,Accessories,5,2500,0,12500.0,South,Neha
2025-08-15,C,Laptop,Electronics,1,45000,10,40500.0,East,Priya
2025-08-16,E,Sunglasses,Accessories,3,800,0,2400.0,West,Rahul
2025-08-17,H,Sunglasses,Accessories,1,800,15,680.0,West,Karan
2025-08-18,D,Watch,Accessories,4,2500,15,8500.0,South,Amit
2025-08-19,H,Bag,Accessories,4,1200,0,4800.0,South,Priya
2025-08-20,A,Bag,Accessories,1,1200,10,1080.0,South,Karan
2025-08-21,C,Sunglasses,Accessories,4,800,5,3040.0,West,Amit
2025-08-22,C,Bag,Accessories,2,1200,15,2040.0,South,Karan
2025-08-23,F,Bag,Accessories,5,1200,10,5400.0,North,Amit
2025-08-24,H,Sunglasses,Accessories,1,800,0,800.0,North,Sneha
2025-08-25,F,Headphones,Electronics,1,2500,0,2500.0,South,Priya
2025-08-26,F,Laptop,Electronics,1,45000,0,45000.0,East,Neha
2025-08-27,E,Bag,Accessories,5,1200,10,5400.0,East,Priya
2025-08-28,G,Watch,Accessories,1,2500,10,2250.0,South,Priya
2025-08-29,B,Laptop,Electronics,2,45000,0,90000.0,South,Rahul
2025-08-30,C,T-shirt,Clothing,1,700,10,630.0,West,Amit
2025-08-31,C,Laptop,Electronics,5,45000,15,191250.0,West,Rahul
2025-09-01,D,Watch,Accessories,5,2500,15,10625.0,South,Karan
2025-09-02,H,Sunglasses,Accessories,2,800,0,1600.0,East,Amit
2025-09-03,C,Watch,Accessories,2,2500,10,4500.0,East,Karan
2025-09-04,H,Watch,Accessories,1,2500,10,2250.0,West,Priya
2025-09-05,E,Headphones,Electronics,4,2500,0,10000.0,South,Rahul
2025-09-06,C,T-shirt,Clothing,2,700,0,1400.0,North,Sneha
2025-09-07,C,Headphones,Electronics,5,2500,15,10625.0,South,Karan
2025-09-08,D,Laptop,Electronics,4,45000,0,180000.0,South,Priya
2025-09-09,D,T-shirt,Clothing,1,700,0,700.0,West,Amit
2025-09-10,B,Laptop,Electronics,3,45000,15,114750.0,East,Priya
2025-09-11,A,Bag,Accessories,3,1200,15,3060.0,East,Amit
2025-09-12,B,Headphones,Electronics,5,2500,10,11250.0,East,Neha
2025-09-13,D,Watch,Accessories,5,2500,0,12500.0,West,Amit
2025-09-14,G,Shoes,Footwear,3,1500,10,4050.0,West,Rahul
2025-09-15,H,Bag,Accessories,2,1200,15,2040.0,East,Amit
2025-09-16,G,Shoes,Footwear,4,1500,5,5700.0,East,Priya
2025-09-17,A,T-shirt,Clothing,4,700,0,2800.0,North,Sneha
2025-09-18,H,Headphones,Electronics,4,2500,5,9500.0,North,Neha
2025-09-19,C,Headphones,Electronics,4,2500,0,10000.0,North,Priya
2025-09-20,D,Perfume,Beauty,5,900,0,4500.0,North,Priya
2025-09-21,H,Sunglasses,Accessories,5,800,10,3600.0,South,Amit
2025-09-22,D,T-shirt,Clothing,3,700,15,1785.0,East,Priya
2025-09-23,A,Sunglasses,Accessories,5,800,5,3800.0,South,Karan
2025-09-24,F,Laptop,Electronics,2,45000,0,90000.0,South,Karan
2025-09-25,H,Watch,Accessories,4,2500,0,10000.0,North,Amit
2025-09-26,D,T-shirt,Clothing,1,700,15,595.0,East,Amit
2025-09-27,D,Perfume,Beauty,5,900,5,4275.0,West,Priya
2025-09-28,E,Shoes,Footwear,2,1500,5,2850.0,South,Rahul
2025-09-29,A,Laptop,Electronics,5,45000,5,213750.0,North,Rahul
2025-09-30,H,Sunglasses,Accessories,4,800,0,3200.0,North,Rahul
2025-10-01,C,Perfume,Beauty,2,900,5,1710.0,South,Priya
2025-10-02,F,Watch,Accessories,2,2500,15,4250.0,East,Rahul
2025-10-03,H,Laptop,Electronics,1,45000,0,45000.0,West,Amit
2025-10-04,G,T-shirt,Clothing,2,700,5,1330.0,West,Priya
2025-10-05,D,Headphones,Electronics,1,2500,5,2375.0,East,Karan
2025-10-06,C,Shoes,Footwear,3,1500,0,4500.0,West,Priya
2025-10-07,G,Watch,Accessories,2,2500,5,4750.0,North,Karan
2025-10-08,C,Perfume,Beauty,2,900,5,1710.0,East,Sneha
2025-10-09,F,Sunglasses,Accessories,2,800,15,1360.0,South,Karan
2025-10-10,A,T-shirt,Clothing,4,700,5,2660.0,South,Neha
2025-10-11,H,T-shirt,Clothing,4,700,15,2380.0,North,Amit
2025-10-12,A,Perfume,Beauty,5,900,15,3825.0,West,Neha
2025-10-13,E,Perfume,Beauty,1,900,5,855.0,East,Neha
2025-10-14,E,Headphones,Electronics,1,2500,15,2125.0,East,Priya
2025-10-15,G,Laptop,Electronics,5,45000,15,191250.0,West,Priya
2025-10-16,A,Headphones,Electronics,4,2500,15,8500.0,South,Neha
2025-10-17,F,Perfume,Beauty,2,900,5,1710.0,West,Amit
2025-10-18,F,T-shirt,Clothing,2,700,15,1190.0,South,Amit
2025-10-19,C,Watch,Accessories,3,2500,15,6375.0,West,Priya
2025-10-20,E,Laptop,Electronics,4,45000,5,171000.0,East,Rahul
2025-10-21,D,Sunglasses,Accessories,1,800,5,760.0,West,Rahul
2025-10-22,E,Laptop,Electronics,4,45000,15,153000.0,East,Amit
2025-10-23,E,Watch,Accessories,5,2500,0,12500.0,North,Rahul
2025-10-24,G,Shoes,Footwear,1,1500,0,1500.0,North,Sneha
2025-10-25,G,T-shirt,Clothing,1,700,0,700.0,West,Karan
2025-10-26,E,Perfume,Beauty,1,900,5,855.0,South,Amit
2025-10-27,H,Shoes,Footwear,3,1500,0,4500.0,South,Neha
2025-10-28,A,Sunglasses,Accessories,5,800,0,4000.0,North,Priya
2025-10-29,C,Headphones,Electronics,4,2500,15,8500.0,South,Neha
2025-10-30,D,T-shirt,Clothing,1,700,0,700.0,South,Rahul
2025-10-31,H,Watch,Accessories,4,2500,15,8500.0,East,Sneha
2025-11-01,B,Sunglasses,Accessories,1,800,15,680.0,South,Amit
2025-11-02,F,Laptop,Electronics,2,45000,10,81000.0,West,Priya
2025-11-03,H,Perfume,Beauty,4,900,5,3420.0,South,Neha
2025-11-04,H,Bag,Accessories,3,1200,15,3060.0,West,Neha
2025-11-05,A,Perfume,Beauty,3,900,10,2430.0,South,Priya
2025-11-06,D,T-shirt,Clothing,4,700,5,2660.0,North,Sneha
